x,class
2.3478799996164392,0
1.983484257535317,0
2.2753319042141364,0
2.1795120485203117,0
2.5450011217182293,0
1.7124053852540124,0
1.7599497174144216,0
1.7247159005813122,0
4.296896130703161,1
3.2890415444678105,1
3.437898263782685,1
2.1919137639250867,0
4.461286202341402,1
2.9850367384470373,1
2.275887096888008,0
3.635348669012463,1
4.100447013582942,1
4.719137880659879,1
3.885443302538499,1
2.283997474234167,0
1.9544296004758184,0
3.753426574382933,1
1.7123867743594334,0
2.0094089090533345,0
2.5166725228274265,0
1.3218044961203175,0
4.6997791144106555,1
3.6593424689128575,1
4.2915393407416955,1
1.4419157680235686,0
3.55473678067325,1
2.2643244733828216,0
1.2690674150474917,0
3.4167218012565543,1
1.7475703917541938,0
4.400701103683799,1
2.460814087239266,0
1.7403558899697091,0
2.243735242794982,0
1.9890788241150033,0
1.4043053337509979,0
2.6478499164975857,0
1.3122390443736556,0
1.908149645044702,0
4.060001788228771,1
1.8879759385945425,0
5.0150300328707065,1
4.451769375410791,1
3.9968360835411096,1
2.764767128196689,0
3.141997874899014,1
2.850752248243502,0
1.47812456371439,0
2.073503705891708,0
3.1377147173425497,1
4.168123347686969,1
4.056653432093136,1
4.166550599245541,1
1.1784940283635188,0
2.0161024326362584,0
1.66793620017622,0
2.035728096295657,0
4.386831210110664,1
1.7614740004510605,0
3.590383153399208,1
3.775030424276199,1
3.8318164447125236,1
1.5550111903044264,0
5.044093730983223,1
1.7459383441637815,0
3.6903862389466893,1
3.728675978103206,1
3.903743515978743,1
4.091265632068588,1
5.140379589830267,1
2.3184049921625745,0
3.56758624329837,1
4.256348297938348,1
2.0430605408770295,0
2.2442115774080014,0
3.7694517945100237,1
4.289080410392101,1
2.5533496337655794,0
4.1784788720972275,1
3.614626644775537,1
4.874142883656609,1
4.664548854097914,1
3.9526355205507673,1
4.164868709182362,1
2.406526305073607,0
2.0845017023517274,0
2.872211919540257,0
4.37320856666395,1
4.214924792832262,1
2.529998461752522,0
4.242341279392568,1
0.9685992037039874,0
1.4613642785162217,0
1.2736974778165937,0
2.2407451486825574,0
4.108675844768852,1
4.4601481008781825,1
3.5968005851297904,1
2.2594515675092475,0
2.0587629902865077,0
1.2425524731892756,0
1.901884851373534,0
1.7647065872084378,0
3.1139199564722024,1
1.9355318532133905,0
4.395555349593292,1
4.3728919667954695,1
3.4609765556293617,1
1.8628630421507975,0
2.208329571845555,0
1.1950599515287417,0
2.481089734423022,0
3.8997635671688315,1
1.591157159995762,0
3.0247142945959937,1
4.334513960478081,1
2.1509941654799083,0
3.597263192803876,1
2.415418719906602,0
3.476810834236373,1
4.401566823896387,1
1.195057196880951,0
2.333473709900585,0
2.071477926982485,0
1.9804977855841204,0
4.132062797295215,1
4.616620819670938,1
3.977998333089717,1
3.5569426191122604,1
2.45794945986604,0
1.985055682278791,0
3.6101905101859786,1
3.769918717138455,1
4.660823954044233,1
1.0231810374246586,0
4.023661389949072,1
3.642053318961831,1
4.921559026839194,1
3.630134709099006,1
4.544229905107314,1
1.6382382707616947,0
2.1413764652489133,0
3.185438321669932,1
4.021589516228957,1
3.4311653575349044,1
2.105358667324884,0
1.7392104111581737,0
3.493817712620311,1
1.9031633710797837,0
1.783536802013596,0
3.4771982146160894,1
4.421167858554775,1
2.2274136506976014,0
1.661357838170346,0
3.9615989697516834,1
4.236300859192698,1
3.5724824194148552,1
1.5591623491776379,0
3.1881157746838293,1
4.153020699283439,1
4.002745703123061,1
4.096525196467189,1
2.7675992554553384,0
3.328831958534871,1
1.4980944171020603,0
2.8396273444156055,0
3.944735465568174,1
2.535917980428733,0
4.423097282090265,1
2.2370221828542554,0
3.731559731519755,1
2.06722049728512,0
4.025100826894708,1
2.432830101736599,0
1.283383605656233,0
3.361784062875055,1
1.981119763902204,0
1.4827340179618251,0
1.428177287138856,0
3.6144276983505486,1
1.2182698292073337,0
2.4567891205321013,0
3.7589680310369507,1
2.6838566168824847,0
1.5619146859050834,0
4.017026269935625,1
1.6996250888309135,0
3.228880970927193,1
3.681142572851269,1
2.6463727678055813,0
3.9930867790681117,1
2.335157174854843,0
1.4535956988759142,0
3.7758885194469474,1
1.7148131542384109,0
0.6838673731342035,0
2.3058744776204505,0
4.443278816745343,1
4.302052246527776,1
1.1560546781824959,0
1.9066752174039334,0
4.090466629640379,1
1.4732588659636576,0
4.1516622209622405,1
5.114438676395423,1
2.193098237177427,0
2.5984005720806347,0
3.5796102585462934,1
2.4509540717924585,0
4.1780275045134365,1
3.3240508971556326,0
4.041956856153526,1
3.792243584958701,1
2.4256525014889885,0
2.185921148659741,0
4.950583268336271,1
2.7496888897319747,0
4.538043907551955,1
2.554634383475158,0
1.04154779426624,0
3.6343176400786805,1
4.089573242245134,1
1.4941924575849228,0
2.5961278829661687,0
4.033489402849597,1
3.266051706676323,1
1.9764615363096405,0
1.8280319404712109,0
2.995042684704929,1
5.245850538523218,1
1.6560545196703336,0
3.637308032353026,1
3.733239170053351,1
1.5938474646094651,0
4.310703536253166,1
4.2721602238670195,1
1.8497899087175713,0
1.6520671688193542,0
2.184830115703132,0
3.4180469411786802,1
3.7496144936507263,1
4.261861828122712,1
4.21265575777521,1
2.102970948859877,0
2.247557336606374,0
3.553679840533319,1
1.8736720365577249,0
3.913134893032604,1
1.837572405122903,0
2.334790949330497,0
3.0975784207392802,1
1.7061683644976708,0
4.567483954156054,1
2.145486726035794,0
0.9618924049167683,0
2.1221397525429264,0
2.2157070610474525,0
1.8965014517602279,0
4.120882631489287,1
2.307628831201137,0
1.6412628304166632,0
4.0649503431728755,1
4.10355052698359,1
4.5306139252419975,1
1.777509598145555,0
3.5907669734212737,1
3.5223944747697873,1
4.304586232726887,1
4.661100087012668,1
2.063264451276471,0
4.204197455664335,1
4.022160608653249,1
4.1563162582915965,1
2.395979020614707,0
2.2740487543237284,0
3.3873851180411862,1
2.579139307543969,0
3.9508588515760232,1
3.796772130750149,1
1.6832693289772207,0
2.7395029014165075,0
2.172203549706087,0
4.236079529314301,1
2.073008507278749,0
3.903987813773004,1
1.7581533232839706,0
2.7019607095411944,0
3.3060752695495372,1
2.1184369318057614,0
2.0622185683104175,0
3.6651632331568043,1
3.578249070805107,1
3.546035746501672,1
2.943740887013914,0
1.987105353624341,0
3.17899284053359,1
2.0457714503487616,0
1.3707979913983168,0
4.318022543724998,1
3.8788381153317775,1
1.4558554426724455,0
4.712288547472932,1
2.5413020025595117,0
3.407758269242248,1
4.306024162479237,1
1.9976637320812622,0
1.752191799969955,0
1.583898701724012,0
4.154547632310582,1
4.178959446843388,1
4.240726443113431,1
2.02479560209417,0
4.650023186069695,1
1.541957051149067,0
4.654638109190715,1
2.244474183162178,0
4.033284606771624,1
1.665627882025496,0
4.594203438391347,1
1.6159166988601346,0
2.1742869899456525,0
3.167567015306816,1
0.999518086890077,0
4.166148767018563,1
3.702413608098421,1
4.387974494958512,1
2.243507575819985,0
1.895516400128378,0
4.832454016134841,1
3.690991650600397,1
2.212330592354911,0
4.376042137038761,1
4.188150654626922,1
3.5587961633135037,1
3.933101074656617,1
3.894644126939698,1
2.4465972278130783,0
1.4645848939787909,0
3.7499459581730283,1
2.0802297649417505,0
4.5756639768917715,1
3.9266519241712063,1
3.572784157335847,1
4.26418968086816,1
1.5399422216703962,0
1.3926890133949863,0
2.1594984543259934,0
2.5364636595269148,0
2.06433465982639,0
2.9889916775208585,1
3.743272864013445,1
3.8244207046880545,1
4.102061567955562,1
1.8262850664761718,0
2.4735909277424204,0
4.122911345386115,1
1.7327110494748927,0
3.981199394294901,1
4.371479468402425,1
2.1641144685496925,0
2.8727154972466,0
2.130582602188417,0
4.684029112922667,1
4.278745326181508,1
2.385295023882559,0
4.322118437879151,1
1.8018057835686294,0
4.392330297564649,1
2.4108587016568737,0
3.9577558589124844,1
2.2455189908939244,0
1.9705878304195208,0
1.5697542327119398,0
4.370404198131814,1
3.8957785776517118,1
2.0277425882519857,0
2.941628155957275,0
1.9197030224452925,0
1.511438112393247,0
3.291666284523963,1
2.6180263897469005,0
2.060331055104251,0
3.987824334057149,1
1.084715799654563,0
2.3847908982987267,0
3.4873059355738274,0
4.195293519384989,1
2.003235038254274,0
4.205852863268301,1
4.007091939772134,1
1.564618770298062,0
2.503189116090179,0
1.5872292990721104,0
4.4029726537284875,1
2.626549202475128,0
1.641496992825415,0
4.7280686083790355,1
1.4180582736600305,0
1.2290966121275178,0
3.4469058444493106,1
4.141849218635333,1
4.0432065867851605,1
2.557060297586932,0
3.836323763141844,1
1.9268234037488534,0
4.100935834846571,1
3.5901526693675336,1
3.5718920787473047,1
2.4332579834985544,0
2.308749411199881,0
1.6098229183520165,0
4.215736852960799,1
4.518505679382823,1
2.214738075492745,0
3.5861571955367446,1
4.343564250646561,1
2.7285897653360327,0
1.920236883254792,0
2.451760918532059,0
2.124672085363421,0
3.022426678016594,1
1.945148938499321,0
3.7806227640296797,1
3.5667007327698017,1
2.136146544054138,0
3.248252339968838,1
4.3657593673275255,1
1.8607329721326376,0
2.2386191245657923,0
4.5239256996289985,1
2.0853310278379245,0
1.865217194557812,0
2.4519298828544613,0
1.9525183384889033,0
4.658529443214815,1
4.547529318802974,1
5.007443356988107,1
2.4426839441452373,0
2.4293451019709136,1
4.630807733728615,1
2.1364869074851898,0
0.9766753185254853,0
2.2801969129298354,0
3.6945069456179174,1
2.755569136505689,0
3.774463387783341,1
2.7630771216259333,0
3.667294733291961,1
3.847185204175401,1
1.9949780146503404,0
4.394983160438505,1
3.7367345222684225,1
2.3108193564415807,0
1.3686934363479861,0
1.5225414991251722,0
1.8829947627053207,0
4.570369842538274,1
2.5558677322147334,0
3.3993755763019897,1
4.151437774312328,1
5.110415308174713,1
1.648738107224649,0
1.315180220901016,0
1.776164163119414,0
3.590245557423439,1
2.328792139053093,0
3.1420884836089042,0
3.994981956457755,1
2.196078432803229,0
3.757027266043636,1
4.667850422852105,1
2.216321905030123,0
3.6660702351841614,1
3.9795979803375126,1
2.5378932241675156,0
1.9531919766983654,0
3.411188119114282,1
1.4617456514511966,0
3.86476506407337,1
2.164369767061931,0
3.8868725748015174,1
3.9280655697500886,1
3.5095797902171455,1
1.39967140856991,0
2.229770848990738,0
2.6345145304044224,0
2.2468637133266673,0
1.9249757047250895,0
4.259358961051632,1
2.2287374992519133,0
3.805688280118368,1
4.088314791904403,1
2.210907683639589,0
1.5430328509387452,0
2.116518929997556,0
1.990331400399723,0
4.3032565100358235,1
4.32923935729332,1
1.9262709676505863,0
3.6849120264823854,1
0.9433901801025879,0
4.757232412756272,1
2.1731217306551778,0
3.7888761535408646,1
1.5416940253560378,0
3.2822616444429107,1
1.0423448729436648,0
2.451663500403331,0
1.5218406888000588,0
1.7376537037591782,0
1.6107371228699272,0
4.401919261194185,1
4.438808377050991,1
3.593400694040725,1
3.5524959140192904,1
1.1198280253984891,0
4.012776243602143,1
1.8886356785372138,0
3.9438670721430293,1
3.759316715351691,1
2.066557406758651,0
4.812481482631757,1
4.933317887432719,1
1.682673938933796,0
3.2991004388948273,1
1.833669673433581,0
2.0965022315410424,0
4.492908900664339,1
3.0342418589308826,0
2.3251917885764914,0
3.9631808098111927,1
1.5755104477633683,0
4.351545165614066,1
1.6669568037083322,0
3.4876101898477536,1
2.5731404165823992,0
2.21608151100571,0
2.831920099073101,0
2.313825672140273,0
2.4315464344259583,0
2.088740785317307,0
2.243352533080306,0
3.6840679107252035,1
1.9354929371769771,0
3.864860193534358,1
3.7429689568554183,1
4.62504793274165,1
4.8793982179417705,1
1.7403556356714092,0
4.238852360051945,1
4.663356753092336,1
1.5914570486036694,0
3.476792976862167,1
1.5631124767619875,0
1.7955626927334813,0
1.704615744803359,0
4.2806171101681425,1
1.6100872288276977,0
2.575972494366393,0
5.252650579846324,1
3.7235857918518414,1
2.6870370647248665,0
2.2057826922086843,0
5.26067955431777,1
2.572961536010851,0
4.292434357868874,1
3.736536361293242,1
3.985560432596873,1
3.5513423581689896,1
1.9974765985626823,0
1.9375430254824242,0
4.057503973841799,1
3.816265962554383,1
2.7923005380758896,0
2.715745241432328,0
3.7038376393894,1
1.7039323939019542,0
1.5108088200177934,0
1.5061159784154734,0
1.88414454924795,0
4.132308829008401,1
2.0091182361678888,0
1.577291448910442,0
3.649420799337324,1
4.5731123854986,1
2.425192270123255,0
3.9683493050779193,1
1.950231572504565,0
3.4449843134216924,1
2.017625379574959,0
3.824000433059292,1
2.008859299106983,0
1.7236740998549642,0
4.423318140094726,1
2.0089757865247457,0
3.9579669412715868,1
3.2116022088382565,1
2.390925878040077,0
2.591114523988012,0
2.4103183693601746,0
2.3002764541882774,0
2.339246328414686,0
4.218654201038921,1
2.980527788360613,1
4.645564707682136,1
3.697942528060591,1
1.7928835743961031,0
4.380987210859831,1
1.89144181000669,0
4.59192282729847,1
3.5645898044258657,1
3.6500177730551076,1
2.045709908825185,0
4.40392109529485,1
4.627410438325103,1
3.92038853128868,1
2.64516236113687,0
4.631086004141292,1
2.0817466331050234,0
4.626800465691132,1
1.3595612036160976,0
2.2177983072117473,0
2.2124247905919354,0
3.8901010190515644,1
3.6003563196285073,1
1.086849051971452,0
4.355379148687096,1
1.7620904681135114,0
2.0206339432247393,0
2.860840641915485,1
2.4681556647385694,0
2.4442229187549516,0
4.188835948451262,1
2.964363226809625,0
2.2003410779280035,0
3.4241539231428,1
1.619066406291708,0
1.8316544991391865,0
3.931349682686536,1
4.014006582345841,1
3.5395855989743157,1
1.653138974242423,0
1.6680546472744286,0
4.09078778670443,1
4.320686171546053,1
4.110920378904683,1
3.8142917732622377,1
4.647795849657832,1
2.6601930073903217,0
2.1339077375292215,0
4.160345832838429,1
1.966847582067764,0
3.53273919571515,1
1.6141382638078938,0
2.104106466529868,0
3.694547090575732,1
4.8133901874757345,1
2.0891390325606918,0
4.908825002950693,1
3.4292170211834123,1
4.466351886265228,1
1.8913746884385683,0
3.807642137898471,1
1.96706837174627,0
3.914285241582842,1
4.285975917712912,1
4.840385786806566,1
3.6975623076234982,1
2.5066287895479653,0
3.001326827212785,1
2.2808150513362837,0
4.027278413702934,1
4.9005864545473035,1
4.613546551443284,1
4.208227798583122,1
2.3795865737049384,0
3.4171658243493184,1
3.116601281836646,0
3.6364240492176663,1
4.2036088367043165,1
3.2499538595324466,1
2.188781999632827,0
2.4783570887718005,0
1.6478729175276847,0
1.2938690934864194,0
3.939522592586838,1
1.4710074720901285,0
4.430571946666372,1
4.57458722338416,1
3.0159893383196423,1
2.0026296517649627,0
1.7869720678354215,0
2.5350942929230778,0
2.021050387547434,0
2.385163547812224,0
3.9602662896852876,1
1.7741536845423216,0
4.375996141541389,1
3.5832286629922514,1
2.221978195961819,0
1.9730427585053467,0
2.1629117652588876,0
2.6212509527185164,0
5.079472531454926,1
3.6182997434107955,1
1.8596126846880972,0
1.807289619423757,0
3.341081641918588,1
4.0938090573228605,1
2.0620659268557233,0
2.8975613348443265,1
4.114515919303149,1
2.323918978301618,0
2.1877305009639643,0
4.382990655351099,1
2.062282862241828,0
1.8618591043297636,0
3.8755589202978156,1
4.318902567663927,1
4.3696811651340735,1
2.171516811758013,0
3.9700733930354777,1
1.8354692799963093,0
3.6568591345879797,1
2.2731830389520833,0
1.6936493745682597,0
3.2170935152016567,0
2.135293685231109,0
1.836174360534342,0
1.9841852929750798,0
1.667116554805511,0
4.032132460966375,1
1.7239728434807307,0
4.128523053023906,1
2.523797793245013,0
4.509339754666133,1
2.2010174158888147,0
2.0670040111813095,0
4.293348341103999,1
4.543458828445881,1
4.677650145043542,1
4.0786416004634,1
4.368509857537801,1
4.294916733498163,1
4.488579496666122,1
2.3270481068161084,0
1.1864770335720278,0
2.0120564628623874,0
1.758926530480848,0
2.1454155081318396,0
2.3100377620443004,0
2.2608960057661984,0
2.8748574820089794,0
3.718007826262073,1
1.7651660739578794,0
3.4751896569031566,1
3.92637208006963,1
3.6322266145144573,1
1.4043340553823662,0
3.461513243568804,1
1.539073444180208,0
3.9418481085925583,1
4.165136044972984,1
3.721938079787106,1
2.6467325201149228,0
4.245832590420648,1
2.3764256410409423,0
4.77501075749611,1
4.464247801158948,1
4.088165076091478,1
4.564255954688427,1
1.229924351316566,0
3.973241674437853,1
2.167994156247927,0
1.623438058023686,0
4.0138425108349916,1
3.6645861689646413,1
2.370979248005114,0
3.491041872642942,1
3.9407358462997504,1
3.909131218896247,1
2.7692515212505127,0
1.6094511499398878,0
2.3234572043534754,0
3.5537956885769364,1
1.4183896479322147,0
2.372129553156875,0
3.83548545992923,1
4.249869988304319,1
4.036930947193198,1
4.204349364871039,1
3.91954171843718,1
4.354210132662097,1
3.903519633199765,1
3.3501169271048825,1
1.651627889692976,0
4.137484862291685,1
2.3360006804160687,0
2.0829910179962003,0
4.035713888901719,1
3.239942476619637,0
1.5216252444284237,0
5.329274008167337,1
1.9317402797989252,0
3.4995034576660995,1
4.331388469195471,1
4.120134450977707,1
2.38634314245454,0
1.363011587644902,0
2.7533363068922556,0
3.3117568423636508,1
2.7601228902232706,0
2.1910372806677136,0
2.0107492905985542,0
4.067466927864658,1
1.318494501875256,0
2.0749460355336526,0
3.721246947251018,1
3.536098719494313,1
1.52031201049179,0
4.397507878347688,1
1.4685362293296822,0
1.4549090496869412,0
1.6488207101886267,0
3.029013835560276,1
2.0311188017589252,0
2.771315136187248,0
1.1998203693524574,0
4.037209883918771,1
4.060939198617854,1
4.258946278327905,1
1.4198986526886292,0
2.032457155964142,0
4.460437382183944,1
3.768909798439058,1
3.0502731835875885,0
1.6855103220210323,0
3.7499221432812555,1
4.283317578603021,1
4.362756286824924,1
2.1646453896425837,0
4.077732468136484,1
4.1227924756237835,1
3.4072041646226707,1
1.2422477126008267,0
3.922367039830726,1
1.919870881411427,0
4.069405263221577,1
3.2683531259393055,1
4.93095525637176,1
3.8077055804259623,1
2.0578704819488016,0
4.551755454318079,1
2.5371243007211737,0
5.688018922995964,1
4.934942695241533,1
1.9940815722282537,0
2.0574708803813557,0
4.086243819154168,1
2.939113739259005,0
2.262176348213066,0
1.9663222483112823,0
1.1846549814926675,0
1.8985090342089617,0
3.1772723523529365,1
5.1525516652467065,1
4.544126153632815,1
3.114284333342251,1
4.454482619807136,1
3.30712722464022,1
4.6780000177043535,1
4.2408826364997925,1
3.5719113877736746,1
2.966394401442045,1
3.929115597995785,1
4.224290619549764,1
1.453056918993683,0
3.9251002042620646,1
1.6023149808720172,0
1.1337316347816695,0
1.8616961969783452,0
4.0459483314410996,1
4.966999301577034,1
4.387961949515014,1
1.672424033160173,0
3.9914452540773957,1
1.7956051882631194,0
3.895451193181943,1
3.3244181921143316,1
1.9783010955076572,0
2.2175277564972182,0
1.7766976315651932,0
4.378223846524687,1
2.024598358044024,0
2.572675503012063,0
4.264292416722933,1
3.990585085081742,1
2.4077358293684514,0
3.443907887843159,1
2.721627020197026,0
2.0436601476234535,0
3.972546741022112,1
3.743608798847254,1
1.994378321551513,0
1.1259272770716113,0
4.184259307923979,1
3.1847743680542338,1
0.7679011219379632,0
4.117087577291438,1
3.12917638671328,1
1.5594732865045915,0
2.188764272258712,0
2.0260712071856717,0
2.293091081595765,0
3.8761000273609265,1
4.009728076711578,1
3.9842751176403546,1
1.5847150358290332,0
1.989041113754701,0
3.5295221379604462,1
3.9674625030247617,1
1.9786452562486783,0
3.596578527374056,1
4.128111041521735,1
2.1354524244058806,0
2.240643568242027,0
4.166863704274069,1
2.4337640826787794,0
2.3862954550240056,0
3.9722033218719996,1
4.502743118887199,1
3.8529139977653712,1
3.543342972121694,1
1.6526356904489663,0
3.8322776672211014,1
2.778866674535191,0
1.9922233531045146,0
2.1979567754327625,0
4.171201520350231,1
2.362235797194967,0
2.2890497418691966,0
1.694102931641427,0
2.947526529005202,1
3.5364693665789124,1
1.7812184536883389,0
1.3397445681671307,0
3.9072030062718204,1
3.753146055778165,1
2.9593639762815123,1
1.8477575673938949,0
1.2603330149573466,0
3.7063212233323646,1
1.7753249720797077,0
2.11887481424844,0
4.257432281710207,1
3.927402181139757,1
2.3409871182375683,0
1.6508705842181866,0
3.5918435565539903,1
1.4571791550167164,0
2.247510968048553,0
4.215981473681848,1
4.1888395336754085,1
2.2017840594877676,0
2.7391881344543307,1
1.7081155605547886,0
3.8394507525444665,1
2.3362387830248927,0
2.4004741000846543,0
4.309705672684366,1
2.137543336290568,0
1.8187053088763392,0
2.35286230809617,0
1.7285569106572152,0
1.743042560430961,0
2.627395096557791,0
2.1533829177474404,0
3.5800916643046623,1
3.474833843588224,1
2.174955437669896,0
2.903736733983279,0
1.4088570635983753,0
1.6173609554314925,0
2.0136112431493247,0
2.7002661919949533,0
3.9855012979851696,1
5.238087316934984,1
4.5076364221546275,1
2.22997651520282,0
3.097097880773563,0
4.2929833836279245,1
1.8176337303722114,0
4.467504025611582,1
4.324007761090228,1
2.5538719452251315,0
4.117912528422241,1
4.054388611002922,1
2.4848467255494544,0
2.6514041925895295,0
4.73970686977407,1
4.254489846623124,1
2.95066314097002,0
2.0289213044457415,0
4.00218906264718,1
2.919506842061235,0
2.4753818786781476,0
2.1963807344316972,0
3.840173623977864,1
2.4717920097148505,0
5.067108136103263,1
1.3409933794499267,0
3.9465019490304947,1
0.9138961425693999,0
3.283196117742193,0
2.247798005884462,0
2.3445109751896953,0
3.478065844794202,1
1.974938660657743,0
4.07212944843559,1
3.5718329984594233,1
4.724055050593666,1
1.4587340912486841,0
3.456889504758247,1
3.5911356684761544,1
5.048373950045299,1
3.2988970401109197,1
3.5803289961763207,1
2.479456079351404,0
2.360446353317637,0
2.3062638287526465,0
4.054537134757345,1
4.1997658652456344,1
1.8646776134629766,0
4.920846110509599,1
2.424039177437501,0
4.534465610553904,1
1.8897753736035798,0
2.4237395330647735,0
3.58666925713717,1
1.573012643756042,0
3.960438717212105,1
4.078238211121698,1
3.670614983473689,1
2.219988364931459,0
4.063014619524588,1
3.2127577069867863,1
1.7400699951671597,0
3.698620695015494,1
4.196695532542929,1
3.7995353243954053,1
2.588912519258524,0
3.3649317911635923,1
3.944868502294602,1
3.379503820939356,1
4.081888258424264,1
3.7576552224646247,1
3.943956508544762,1
2.4519108542929318,0
2.8080664802184865,0
1.6535235421026881,0
1.913751633349012,0
4.338457586261244,1
3.640732347172543,1
3.1596333001466386,1
1.5606221693258737,0
2.240353263857482,0
1.924145832729251,0
3.0000843482516526,0
2.719361969515827,0
1.9586518194326785,0
4.231378117898279,1
1.8465992816861148,0
2.1526518559273664,0
3.9061295532205706,1
4.341855315159387,1
2.0771434955665953,0
1.860748124450192,0
4.110431625719489,1
4.051490960291915,1
3.1242215740114077,1
4.36777147362862,1
1.8356655394168613,0
3.658716068676975,1
1.9604210930965973,0
4.331151756161084,1
1.2127103324235677,0
2.8102024218282224,0
2.6078459601648323,0
4.686044262343177,1
2.258607876753314,0
2.3318560172668974,0
1.717403614857489,0
4.451682413670275,1
3.7549422146985156,1
2.1815203876889337,0
1.8091025366740978,0
3.5046414311421796,1
2.297016884344068,0
5.005624397722081,1
4.816713267254805,1
4.602866807729383,1
4.800662464998111,1
1.0190451082127536,0
4.157817451207368,1
3.967044331408694,1
5.177508021397645,1
1.9272897451202515,0
4.414926063822666,1
1.9029820962048007,0
3.563822783759134,1
4.198521179466804,1
3.694824374715819,1
2.4137756815203675,0
1.8264562647506348,0
2.7108800350065474,0
2.30125044479609,0
4.083106264513085,1
0.9716129784579124,0
1.8976200497049425,0
1.331311825883052,0
4.457961511332238,1
1.0492495461985247,0
4.811212771855894,1
4.6386756229512285,1
4.432026572668729,1
4.417541002428278,1
4.574649539293977,1
4.189633809005297,1
2.5414008833903163,0
1.11059997443436,0
4.39700989018917,1
2.0896009706260563,0
2.8361066337735066,1
4.726051844563239,1
4.623825852191828,1
2.752679279529803,0
4.646322579333992,1
2.266653283205194,0
5.230519127477514,1
2.088952898667751,0
2.252361879749653,0
3.0126723138494587,0
4.297078871005039,1
3.987670072741011,1
3.2554927962622076,1
3.405064312865958,1
3.9739917557801485,1
3.9568723022976786,1
3.8032433871618485,1
1.5436313505238992,0
4.192147067549086,1
3.4024301244831503,1
3.878501228084266,1
1.5492251961787424,0
3.0003463709128777,0
4.194717025248574,1
1.6782573577283966,0
3.844705314516643,1
3.75587922352924,1
4.492950046504583,1
3.79901913711858,1
4.816568646886118,1
1.3689506840224706,0
4.748580755759648,1
4.318547065038893,1
1.8686640750499695,0
2.2892464504795926,0
3.8470944933150992,1
0.8180780974221771,0
2.256889440102757,0
3.753630281664499,1
3.5008545139990677,1
1.8364606037452864,0
1.719475531966114,0
1.5846440935404025,0
2.0220464210626554,0
3.781692358934055,1
4.262525230265846,1
4.2741234945365445,1
4.699872035807277,1
4.692059486832977,1
2.4728628008256313,0
3.759658341732033,1
1.6364899091653355,0
1.9863769753048919,0
2.1198803523402323,0
2.121179452107116,0
1.4404086739901465,0
3.7347417834937744,1
1.781074860887465,0
1.8296029956093904,0
1.8171925068922588,0
2.083227832444617,0
2.268550305482521,0
4.558021513223421,1
1.8893080518809828,0
1.709977279421973,0
3.7959694512828888,1
3.798822830027894,1
3.7663704062443064,1
4.288108829294551,1
4.0412947304909554,1
2.863097587091371,0
1.7675751190911775,0
4.239225948690003,1
2.10048733072805,0
1.6400135823318291,0
3.867487386400323,1
4.0731285981526915,1
1.9088637322530586,0
2.2008258823695908,0
2.3495789892522634,0
3.5694323150411047,1
4.3893720037018245,1
2.6241721997499434,0
1.8443578199555448,0
3.6808472752133463,1
2.4130732598595594,0
3.9957919410798004,1
2.0926958035645287,0
1.6676240789836199,0
3.6490489341093264,1
0.8524089906462626,0
3.6497699568734863,1
4.45597198230486,1
2.7888796280024204,0
4.306891121564541,1
4.65294281701014,1
2.1984003867748534,0
2.23765930886956,0
3.1675008619088705,1
4.38013726958068,1
3.7053615205780526,1
3.875006709269008,1
2.2210580392591623,0
1.5154472668407422,0
4.585560674692054,1
3.774488024856668,1
1.864062296811086,0
2.5662067524421714,0
1.707921154846154,0
1.904856729033539,0
4.551383249717815,1
4.662719574760813,1
3.407350640614644,1
2.180166103408459,0
1.8995271330688355,0
4.086380065626291,1
4.928888039968678,1
3.872289921746179,1
2.2147486669473833,0
3.429686639209414,1
2.8514219418837556,0
4.105522964175662,1
4.395953989849369,1
1.6654250106287938,0
4.393915943041784,1
4.202440656549627,1
4.175909884931865,1
3.900663485254375,1
1.8275087053375958,0
1.182300737456927,0
2.1079726860092816,0
1.6537298415065838,0
4.322273779397604,1
2.1656204671161383,0
1.6619016598859475,0
4.4586461563438595,1
3.5914795093329057,1
3.9061078253455572,1
3.8247675166272166,1
1.4495973561071347,0
1.6548595449388621,0
2.29079788106378,0
2.394938407486885,0
1.7817854216585531,0
3.8535902066692294,1
4.527099108504632,1
1.9088543116167942,0
4.4052816503817125,1
4.28926661483153,1
2.522515464378957,0
1.7302588446459297,0
3.653826478187786,1
3.906457843357291,1
4.520949143533931,1
4.953131407106158,1
3.1177449934828028,0
4.206225426067056,1
4.019461025662223,1
4.34262205775329,1
4.002266795671406,1
3.6818665459816233,1
2.289696006836967,0
4.16923564858519,1
1.6439342795212915,0
1.4801437965087119,0
1.6388647954736806,0
1.5092501974212686,0
3.9509819690912957,1
3.911797574637862,1
4.450974597973662,1
2.197384949987472,0
2.3971377177685174,0
4.4546296761636786,1
1.4524037209717218,0
2.106196891154091,0
2.2094608976027867,0
2.4209276761652636,0
3.8204418758631866,1
1.8393741949879094,0
3.4959977480395836,1
3.4971093379265636,1
3.9182468011021827,1
4.066755027170236,1
4.104265829790695,1
2.70054219401944,0
3.67798448755662,1
3.585081976914637,1
4.708918231518908,1
1.2435179387302409,0
4.086291186635739,1
3.515789383799253,1
2.4964852086770994,0
1.8524211959473067,0
2.275136677891476,0
2.2420579549534527,0
1.5926583860795178,0
1.914213783273345,0
1.7622434574657635,0
